gbifID,reproductiveCondition,occurrenceStatus,eventDate,eventTime,startDayOfYear,endDayOfYear,year,month,day,verbatimEventDate,habitat,higherGeography,continent,countryCode,stateProvince,county,municipality,locality,verbatimLocality,verbatimElevation,minimumDistanceAboveSurfaceInMeters,maximumDistanceAboveSurfaceInMeters,decimalLatitude,decimalLongitude,coordinateUncertaintyInMeters,georeferencedDate,dateIdentified,elevation,elevationAccuracy,hasCoordinate,hasGeospatialIssues,used_llm
1302779078,,PRESENT,1944-05-26,,147.0,147.0,1944.0,5.0,26.0,,,,NORTH_AMERICA,US,Washington,Garfield,18 miles south of Pomeroy in the Blue Mountains.,,,,,,46.214405,-117.60167,,,,,,True,False,False
1302779077,,PRESENT,1944-08-03,,216.0,216.0,1944.0,8.0,3.0,,,,NORTH_AMERICA,US,Washington,King,Mountain north side of Stevens Pass.,,,,,,47.75831,-121.09818,,,,,,True,False,False
1302779075,,PRESENT,1921-07-16,,197.0,197.0,1921.0,7.0,16.0,,,,,US,Montana,Gallatin,Sun Wough[?] Canyon.,,,,,,45.4868491,-111.1967693,,,,,,False,False,False
1302779073,,PRESENT,1953-07-23,,204.0,204.0,1953.0,7.0,23.0,,,,,US,Oregon,Marion,21 miles northeast of Detroit on road to Olallie Lake.,,,,,,44.8964425,-122.7203248,,,,,,False,False,False
1302779071,,PRESENT,1943-06-09,,160.0,160.0,1943.0,6.0,9.0,,,,NORTH_AMERICA,US,Oregon,Lane,Willamette National Forest; Juniper Trail.,,,,,,43.5669,-122.2719,,,,,,True,False,False
1302779070,,PRESENT,2006-06-28,,179.0,179.0,2006.0,6.0,28.0,,,,NORTH_AMERICA,US,Washington,Chelan,Lake Chelan National Recreation Area. Along Purple Creek Pass Trail circa 200 meters southwest of where trail crosses Purple Creek. Circa 1.5 trail miles east of Stehekin.,,,,,,48.310278,-120.636944,,,,,,True,False,False
1302779069,,PRESENT,1981-06-18,,169.0,169.0,1981.0,6.0,18.0,,,,NORTH_AMERICA,CA,British Columbia,,Tulameen; Grasshopper Mountain; around 12 kilometers W of Tulameen.,,,,,,49.547222,-120.9,,,,,,True,False,False
1302779066,,PRESENT,1958-10,,,,1958.0,10.0,,,,,NORTH_AMERICA,CA,British Columbia,,Mount Seymour.,,,,,,49.366667,-122.933333,,,,,,True,False,False
1302779065,,PRESENT,1955-07-13,,194.0,194.0,1955.0,7.0,13.0,,,,,US,Montana,,"Missoula County, north of upper Holland Lake, swan range, ca. 80 miles NE of Missoula, township 30 n, r15w, s. 29.",,,,,,47.4167,-113.4167,,,,,,False,False,False
1302779064,,PRESENT,1969-05-26,,146.0,146.0,1969.0,5.0,26.0,,,,NORTH_AMERICA,CA,Alberta,,"Mt. richards, NE of 60 degree slope, Waterton Lakes National Park.",,,,,,49.1167,-113.7833,,,,,,False,False,False
1302779063,,PRESENT,1913-06-27,,178.0,178.0,1913.0,6.0,27.0,,,,NORTH_AMERICA,US,Washington,Columbia,,,,,,,46.3,-117.93333,,,,,,True,False,False
1302779060,,PRESENT,2007-08-15,,227.0,227.0,2007.0,8.0,15.0,,,,NORTH_AMERICA,US,Idaho,Boundary,"Kaniksu National Forest, trail to Bottleneck Lake.",,,,,,48.692986,-116.645553,,,,,,True,False,False
1302779059,,PRESENT,1998-05-30,,150.0,150.0,1998.0,5.0,30.0,,,,NORTH_AMERICA,US,Washington,Asotin,"Blue Mountains, northeast side of Anatone Butte, along F.S. Road 4304, about 6.6 mi (road) west of Washington 129.",,,,,,46.1083,-117.25,,,,,,True,False,False
1302779058,,PRESENT,1936-08-02,,215.0,215.0,1936.0,8.0,2.0,,,,NORTH_AMERICA,US,Oregon,Jackson,Gold Hill.,,,,,,42.4319,-123.0494,,,,,,True,False,False
1302779054,,PRESENT,1958-06-08,,159.0,159.0,1958.0,6.0,8.0,,,,NORTH_AMERICA,CA,British Columbia,,Azouzetta Lake on Hart Highway.,,,,,,55.3667,-122.7167,,,,,,False,False,False
1302779052,,PRESENT,2002-08-09,,221.0,221.0,2002.0,8.0,9.0,,,,NORTH_AMERICA,US,Washington,King,Cedar River Watershed.  Alice Lakes.,,,,,,47.39,-121.623056,,,,,,True,False,False
1302779051,,PRESENT,1944-05-26,,147.0,147.0,1944.0,5.0,26.0,,,,NORTH_AMERICA,US,Washington,Garfield,Fir forest floor 18 miles south of Pomery in the Blue Mountains.,,,,,,45.23936,-118.0,,,,,,True,False,False
1302779050,,PRESENT,1953-07-23,,204.0,204.0,1953.0,7.0,23.0,,,,NORTH_AMERICA,US,Oregon,Marion,"One mile south of Olallie Lake, on north shore of Horseshoe Lake.",,,,,,45.20639,-123.02139,,,,,,True,False,False
1302779047,,PRESENT,1899-08-19,,231.0,231.0,1899.0,8.0,19.0,,,,,US,Montana,Gallatin,Bridger Creek Basin.,,,,,,45.4868491,-111.1967693,,,,,,False,False,False
1302779046,,PRESENT,1924-07-12,,194.0,194.0,1924.0,7.0,12.0,,,,NORTH_AMERICA,US,Oregon,Lane,Cascade Forest; Bear Flat near Olalla R.S.,,,,,,44.0188,-122.0207,,,,,,True,False,False
1302779045,,PRESENT,1963-06-17,,168.0,168.0,1963.0,6.0,17.0,,,,NORTH_AMERICA,CA,British Columbia,,Mount Seymour.,,,,,,49.0,-122.0,,,,,,True,False,False
1302779044,,PRESENT,1914-06,,,,1914.0,6.0,,,,,,US,Washington,Whitman,Palouse.,,,,,,46.9101745,-117.0746974,,,,,,False,False,False
1302779043,,PRESENT,1936-08,,,,1936.0,8.0,,,,,NORTH_AMERICA,CA,British Columbia,,"Thompson-Nicola Regional District, Tranquille Range, near Kamloops.",,,,,,50.9,-120.583333,,,,,,True,False,False
1302779042,,PRESENT,1913-06-26,,177.0,177.0,1913.0,6.0,26.0,,,,NORTH_AMERICA,US,Washington,Columbia,Tallow Flat.,,,,,,46.21083,-117.745,,,,,,True,False,False
1302779041,,PRESENT,1902-07-18,,199.0,199.0,1902.0,7.0,18.0,,,,,US,Montana,Park,"Porcupine Creek, Crazy Mountains.",,,,,,45.5027347,-110.52981,,,,,,False,False,False
1302779039,,PRESENT,1963-07-06,,187.0,187.0,1963.0,7.0,6.0,,,,,US,Idaho,,"Ant Basin, Idaho, East Lago.",,,,,,42.1722,-111.3833,,,,,,False,False,False
1302779037,,PRESENT,1936-08-02,,215.0,215.0,1936.0,8.0,2.0,,,,NORTH_AMERICA,US,Oregon,Jackson,Gold Hill.,,,,,,42.4319,-123.0494,,,,,,True,False,False
1302779036,,PRESENT,1961-07-29,,210.0,210.0,1961.0,7.0,29.0,,,,,US,Idaho,Lemhi,[No locality given],,,,,,44.9321886,-113.852998,,,,,,False,False,False
1302779033,,PRESENT,2005-07-29,,210.0,210.0,2005.0,7.0,29.0,,,,NORTH_AMERICA,CA,British Columbia,,"Nass River; Beirnes, Mount; along SW ridge 1 km south of peak.",,,,,,56.951111,-128.565556,,,,,,True,False,False
1302779031,,PRESENT,1928-06-06,,158.0,158.0,1928.0,6.0,6.0,,,,NORTH_AMERICA,US,Oregon,Curry,"Squirrel Camp, High Siskiow Nat. Forest.",,,,,,42.5822,-123.8939,,,,,,True,False,False
1302779030,,PRESENT,1925-07,,,,1925.0,7.0,,,,,NORTH_AMERICA,US,Washington,King,Denny Creek Camp. Near Snoqualmie Pass.,,,,,,47.422566,-121.450322,,,,,,True,False,False
1302779027,,PRESENT,1980-08,,,,1980.0,8.0,,,,,NORTH_AMERICA,CA,British Columbia,,"Upper stien valley, tundra lake.",,,,,,50.0,-122.0,,,,,,True,False,False
1302779026,,PRESENT,1971-07-20,,201.0,201.0,1971.0,7.0,20.0,,,,NORTH_AMERICA,US,Idaho,Bonneville,"Caribou Range, Hoffman Campground, overlooking Palisades Reservoir, 12.5 airline miles south-southeast of the dam.",,,,,,43.16861,-111.08139,,,,,,True,False,False
1302779023,,PRESENT,1935-06-16,,167.0,167.0,1935.0,6.0,16.0,,,,NORTH_AMERICA,US,Oregon,Lane,Alder Spring Campground; McKenzie Highway.,,,,,,44.1714,-121.9623,,,,,,True,False,False
1302779022,,PRESENT,1949-07-30,,211.0,211.0,1949.0,7.0,30.0,,,,NORTH_AMERICA,CA,British Columbia,,Mount Seymour.,,,,,,49.366667,-122.95,,,,,,True,False,False
1302779020,,PRESENT,,,,,,,,,,,,US,Montana,Gallatin,[No locality given].,,,,,,45.4868491,-111.1967693,,,,,,False,False,False
1302779018,,PRESENT,1989-09-05,,248.0,248.0,1989.0,9.0,5.0,,,,NORTH_AMERICA,CA,British Columbia,,Seven Sisters Peaks Seven Sisters; east end of Seven Sisters range.,,,,,,54.966667,-128.2,,,,,,True,False,False
1302779017,,PRESENT,1922-05-28,,148.0,148.0,1922.0,5.0,28.0,,,,NORTH_AMERICA,US,Washington,Whitman,Dry hillside east slope of Kamiak Butte.,,,,,,46.8625,-117.16583,,,,,,True,False,False
1302779016,,PRESENT,1947-07-12,,193.0,193.0,1947.0,7.0,12.0,,,,,US,Montana,Park,Six miles west of Four Mile Ranger Station.,,,,,,45.5027347,-110.52981,,,,,,False,False,False
1302779015,,PRESENT,1913-07,,,,1913.0,7.0,,,,,NORTH_AMERICA,US,Washington,Columbia,Oregon Butte.,,,,,,46.11056,-117.67806,,,,,,True,False,False
1302779014,,PRESENT,1972-06-12,,164.0,164.0,1972.0,6.0,12.0,,,,NORTH_AMERICA,US,Washington,Mason,W. of Hood Canal; E. flank of Olym. Mtns. Access F.S. Rd. 2441.,,,,,,47.56444,-122.99556,,,,,,True,False,False
1302779013,,PRESENT,1977-06-14,,165.0,165.0,1977.0,6.0,14.0,,,,NORTH_AMERICA,US,Oregon,Union,"Wallowa Mountains, Wallowa-Whitman National Forest; Along trail to Chimney Lake.",,,,,,45.33333,-117.00028,,,,,,True,False,False
1302779012,,PRESENT,1896-06-03,,155.0,155.0,1896.0,6.0,3.0,,,,NORTH_AMERICA,US,Idaho,Nez Perce,Collected about Lake Waha.,,,,,,46.21333,-116.85111,,,,,,True,False,False
1302779007,,PRESENT,1938-05-14,,134.0,134.0,1938.0,5.0,14.0,,,,,US,Idaho,,Near South shore of Priest Lake.,,,,,,48.5272,-116.915,,,,,,False,False,False
1302779006,,PRESENT,2006-07-13,,194.0,194.0,2006.0,7.0,13.0,,,,NORTH_AMERICA,CA,British Columbia,,"Coast Mountains; Hanna Ridge; S end of Hanna Ridge, N of Meziadin Lake.",,,,,,56.213611,-129.428889,,,,,,True,False,False
1302779005,,PRESENT,1936-08-02,,215.0,215.0,1936.0,8.0,2.0,,,,NORTH_AMERICA,US,Oregon,Jackson,Gold Hill.,,,,,,42.4319,-123.0494,,,,,,True,False,False
1302779003,,PRESENT,2002-08-09,,221.0,221.0,2002.0,8.0,9.0,,,,,US,Washington,King,Cedar River Watershed.  Alice Lakes.  End of Road 127.1a.,,,,,,47.4873376,-121.8622122,,,,,,False,False,False
1302779002,,PRESENT,1970-08-14,,226.0,226.0,1970.0,8.0,14.0,,,,NORTH_AMERICA,CA,British Columbia,,Near mile 350 of Alaska highway.,,,,,,58.666667,-123.616667,,,,,,True,False,False
1302778998,,PRESENT,1924-07-23,,205.0,205.0,1924.0,7.0,23.0,,,,NORTH_AMERICA,US,Oregon,Lane,Cascade Forest; wet meadow Swift Cr. trail.,,,,,,43.5394,-122.2536,,,,,,True,False,False
1302778997,,PRESENT,1949-07-30,,211.0,211.0,1949.0,7.0,30.0,,,,NORTH_AMERICA,CA,British Columbia,,Mount Seymour.,,,,,,49.383333,-122.933333,,,,,,True,False,False
1302778995,,PRESENT,1889-05,,,,1889.0,5.0,,,,,,US,Montana,Gallatin,Mountains near Bozeman.,,,,,,45.4868491,-111.1967693,,,,,,False,False,False
1302778994,,PRESENT,1989-06-20,,171.0,171.0,1989.0,6.0,20.0,,,,,US,Montana,Park,"Gallatin National Forest, Mill Creek drainage, southeast of Pray.",,,,,,45.5027347,-110.52981,,,,,,False,False,False
1302778992,,PRESENT,1941-05-10,,130.0,130.0,1941.0,5.0,10.0,,,,NORTH_AMERICA,US,Washington,Whitman,"On Kamiak Butte, between Pullman and Palouse.",,,,,,46.8625,-117.16583,,,,,,True,False,False
1302778991,,PRESENT,1920-06,,,,1920.0,6.0,,,,,NORTH_AMERICA,US,Washington,Columbia,Godman Springs. Blue Mts.,,,,,,46.10083,-117.785,,,,,,True,False,False
1302778990,,PRESENT,1936-05-14,,135.0,135.0,1936.0,5.0,14.0,,,,,US,Idaho,,Near south shore of Priest Lake.,,,,,,48.5272,-116.915,,,,,,False,False,False
1302778989,,PRESENT,1953-09-11,,254.0,254.0,1953.0,9.0,11.0,,,,NORTH_AMERICA,CA,British Columbia,,"Greater Vancouver Regional District, North Vancouver, Mount Seymour.",,,,,,49.0,-122.0,,,,,,True,False,False
1302778988,,PRESENT,1949-07-10,,191.0,191.0,1949.0,7.0,10.0,,,,,US,Oregon,Josephine,At Upper Biglow Lake.,,,,,,42.3554368,-123.5602707,,,,,,False,False,False
1302778987,,PRESENT,1936-08-02,,215.0,215.0,1936.0,8.0,2.0,,,,NORTH_AMERICA,US,Oregon,Jackson,Gold Hill.,,,,,,42.4319,-123.0494,,,,,,True,False,False
1302778984,,PRESENT,1972-06-12,,164.0,164.0,1972.0,6.0,12.0,,,,NORTH_AMERICA,US,Washington,Mason,"W. of Hood Canal, E. flank of Olym. Mtns, Access F.S. Rd. 2441.",,,,,,47.56444,-122.99556,,,,,,True,False,False
1302778980,,PRESENT,1956-08-07,,220.0,220.0,1956.0,8.0,7.0,,,,NORTH_AMERICA,CA,British Columbia,,"Black tusk area, Garibaldi park.",,,,,,49.0,-123.0,,,,,,True,False,False
1302778979,,PRESENT,2006-07-20,,201.0,201.0,2006.0,7.0,20.0,,,,NORTH_AMERICA,CA,British Columbia,,Nass Ranges; Mount Couture; basins and ridge 1-2 km south of Mt. Couture.,,,,,,54.890833,-128.7125,,,,,,True,False,False
1302778978,,PRESENT,1972-07-11,,193.0,193.0,1972.0,7.0,11.0,,,,NORTH_AMERICA,US,Washington,King,"Snoqualmie Nat. For., Dorothy Lake, north end. 3/4 mi to 1 mi up trail.",,,,,,47.52889,-121.82417,,,,,,True,False,False
1302778974,,PRESENT,1943-07-03,,184.0,184.0,1943.0,7.0,3.0,,,,NORTH_AMERICA,US,Oregon,Lane,Willamette National Forest; Buck Mountain Trail.,,,,,,44.2287,-122.3007,,,,,,True,False,False
1302778972,,PRESENT,1949-07-30,,211.0,211.0,1949.0,7.0,30.0,,,,NORTH_AMERICA,CA,British Columbia,,Mount Seymour.,,,,,,49.383333,-122.933333,,,,,,True,False,False
1302778971,,PRESENT,1927-08-01,,213.0,213.0,1927.0,8.0,1.0,,,,,US,Montana,Gallatin,"Blackman Lake trail, Middle Creek Canyon.",,,,,,45.4868491,-111.1967693,,,,,,False,False,False
1302778969,,PRESENT,1947-07-12,,193.0,193.0,1947.0,7.0,12.0,,,,,US,Montana,Park,"1 mile east of Silver Pass, 9 miles west of Four Mile Ranger Station.",,,,,,45.5027347,-110.52981,,,,,,False,False,False
1302778968,,PRESENT,1939-06-17,,168.0,168.0,1939.0,6.0,17.0,,,,NORTH_AMERICA,CA,British Columbia,,"Sumup Cabin, southwest of Mount Baldy, 9 miles northwest of Ross Spur.",,,,,,48.3039,-117.2667,,,,,,False,False,False
1302778966,,PRESENT,1927-09-04,,247.0,247.0,1927.0,9.0,4.0,,,,NORTH_AMERICA,US,Washington,Whatcom,Twin Lakes.,,,,,,48.95194,-121.63444,,,,,,True,False,False
1302778965,,PRESENT,1927-07-06,,187.0,187.0,1927.0,7.0,6.0,,,,NORTH_AMERICA,US,Washington,Columbia,Hill near Stayawhile Springs.,,,,,,46.05611,-117.8275,,,,,,True,False,False
1302778963,,PRESENT,1911-06-05,,156.0,156.0,1911.0,6.0,5.0,,,,NORTH_AMERICA,US,Idaho,Latah,Cedar Mt.,,,,,,42.59389,-114.70472,,,,,,True,False,False
1302778961,,PRESENT,1949-06-29,,180.0,180.0,1949.0,6.0,29.0,,,,,US,Oregon,Josephine,"Along the Grayback Trail, Oregon Caves National Monument and vicinity.",,,,,,42.3554368,-123.5602707,,,,,,False,False,False
1302778960,,PRESENT,1936-08-01,,214.0,214.0,1936.0,8.0,1.0,,,,NORTH_AMERICA,US,Oregon,Jackson,Gold Hill.,,,,,,42.4319,-123.0494,,,,,,True,False,False
1302778957,,PRESENT,1937-07,,,,1937.0,7.0,,,,,NORTH_AMERICA,CA,British Columbia,,Southern slope of Mt. waddington.,,,,,,51.0,-125.0,,,,,,True,False,False
1302778956,,PRESENT,2006-07-18,,199.0,199.0,2006.0,7.0,18.0,,,,NORTH_AMERICA,CA,British Columbia,,Coast Mountains; Copper Mountain; mountain summit east of town of Terrace.,,,,,,54.511667,-128.453611,,,,,,True,False,False
1302778955,,PRESENT,1935-05-17,,137.0,137.0,1935.0,5.0,17.0,,,,NORTH_AMERICA,US,Idaho,Latah,"Open woods at Camp Cougar, south slope of the Thatuna Hills.",,,,,,46.75417,-115.67667,,,,,,True,False,False
1302778953,,PRESENT,1980-07-08,,190.0,190.0,1980.0,7.0,8.0,,,,NORTH_AMERICA,US,Washington,King,"Skyline Lake, northwest of Steven''s Pass, Hwy 2; Mt. Baker-Snoqualmie Nat. Forest.",,,,,,47.75667,-121.09667,,,,,,True,False,False
1302778948,,PRESENT,1934-04-08,,98.0,98.0,1934.0,4.0,8.0,,,,NORTH_AMERICA,US,Oregon,Lane,"Canadian zones of Cascade Mts., McKenzie Highway.",,,,,,44.1228,-122.392,,,,,,True,False,False
1302778947,,PRESENT,1959-07-28,,209.0,209.0,1959.0,7.0,28.0,,,,NORTH_AMERICA,CA,British Columbia,,Mount Seymour.,,,,,,49.366667,-122.95,,,,,,True,False,False
1302778945,,PRESENT,1893-06-05,,156.0,156.0,1893.0,6.0,5.0,,,,,US,Montana,Flathead,Columbia Falls.,,,,,,48.3697168,-114.191582,,,,,,False,False,False
1302778944,,PRESENT,1899-09-07,,250.0,250.0,1899.0,9.0,7.0,,,,,US,Montana,Lake,Saint Ignatius.,,,,,,47.3195165,-114.097039,,,,,,False,False,False
1302778943,,PRESENT,1913-07-22,,203.0,203.0,1913.0,7.0,22.0,,,,NORTH_AMERICA,US,Washington,Columbia,Oregon Buttes. Wenaha Forest Reserve.,,,,,,46.11056,-117.67806,,,,,,True,False,False
1302778941,,PRESENT,1959-08-04,,216.0,216.0,1959.0,8.0,4.0,,,,NORTH_AMERICA,CA,British Columbia,,"Greater Vancouver Regional District, Mount Seymour, top of Dinkey Peak.",,,,,,49.370833,-122.95,,,,,,True,False,False
1302778940,,PRESENT,1922-07-04,,185.0,185.0,1922.0,7.0,4.0,,,,NORTH_AMERICA,US,Idaho,Latah,Moscow Mts.,,,,,,46.7325,-116.99917,,,,,,True,False,False
1302778938,,PRESENT,1923-08-06,,218.0,218.0,1923.0,8.0,6.0,,,,NORTH_AMERICA,US,Washington,Whatcom,"Lookout Ridge, Mount Baker.",,,,,,48.31472,-120.20611,,,,,,True,False,False
1302778936,,PRESENT,1953-05-28,,148.0,148.0,1953.0,5.0,28.0,,,,NORTH_AMERICA,CA,British Columbia,,Along Hope-Princeton Highway where road crosses Skaist River.,,,,,,49.3,-120.7833,,,,,,False,False,False
1302778935,,PRESENT,1962-06-25,,176.0,176.0,1962.0,6.0,25.0,,,,NORTH_AMERICA,CA,British Columbia,,Seven miles north of south end of Trout Lake.,,,,,,50.566667,-117.4,,,,,,True,False,False
1302778933,,PRESENT,1980-07-24,,206.0,206.0,1980.0,7.0,24.0,,,,NORTH_AMERICA,CA,British Columbia,,S of iskit River near Kerr creek.,,,,,,57.0,-130.0,,,,,,True,False,False
1302778931,,PRESENT,1936-08-01,,214.0,214.0,1936.0,8.0,1.0,,,,NORTH_AMERICA,US,Oregon,Jackson,Gold Hill.,,,,,,42.4319,-123.0494,,,,,,True,False,False
1302778929,,PRESENT,1980-07-08,,190.0,190.0,1980.0,7.0,8.0,,,,NORTH_AMERICA,US,Washington,King,"Jeep trail to Skyline Lake, nw of Steven''s Pass, Hwy 2; Mt. Baker-Snoqualmie Nat. Forest.",,,,,,47.75667,-121.09667,,,,,,True,False,False
1302778928,,PRESENT,2005-07-26,,207.0,207.0,2005.0,7.0,26.0,,,,NORTH_AMERICA,CA,British Columbia,,Nass River; Panorama Creek; ridge between Panorama Creek and Anthony Creek.,,,,,,56.804444,-128.593333,,,,,,True,False,False
1302778923,,PRESENT,1935-07-19,,200.0,200.0,1935.0,7.0,19.0,,,,NORTH_AMERICA,US,Oregon,Lane,"Three Sisters Area; near Frog Camp, trail to Sisters.",,,,,,44.2031,-121.8694,,,,,,True,False,False
1302778922,,PRESENT,1959-06-25,,176.0,176.0,1959.0,6.0,25.0,,,,NORTH_AMERICA,CA,British Columbia,,Mount Seymour.,,,,,,49.0,-122.0,,,,,,True,False,False
1302778920,,PRESENT,1895-08-30,,242.0,242.0,1895.0,8.0,30.0,,,,,US,Montana,Flathead,Columbia Falls.,,,,,,48.3697168,-114.191582,,,,,,False,False,False
1302778919,,PRESENT,1982-08-01,,213.0,213.0,1982.0,8.0,1.0,,,,NORTH_AMERICA,US,Washington,Columbia,Trail 3211 into Columbia Co. from Lewis Peak. Umatilla Nat. For.,,,,,,46.28778,-118.07056,,,,,,True,False,False
1302778918,,PRESENT,1921-07-31,,212.0,212.0,1921.0,7.0,31.0,,,,,US,Montana,Powell,"North Fork, about 15 miles out.",,,,,,46.9109569,-113.0294193,,,,,,False,False,False
1302778916,,PRESENT,1979-08-19,,231.0,231.0,1979.0,8.0,19.0,,,,NORTH_AMERICA,CA,British Columbia,,"3 km north of Forrest Kerr Creek, 0.5 km south of More Creek tributary.",,,,,,57.0,-130.0,,,,,,True,False,False
1302778915,,PRESENT,1951-07-15,,196.0,196.0,1951.0,7.0,15.0,,,,NORTH_AMERICA,US,Idaho,Idaho,Elk Mountain.,,,,,,45.91278,-115.06111,,,,,,True,False,False
1302778913,,PRESENT,1961-08-14,,226.0,226.0,1961.0,8.0,14.0,,,,NORTH_AMERICA,CA,British Columbia,,West end of burman lake below the golden hinde.,,,,,,49.65,-125.766667,,,,,,True,False,False
1302778909,,PRESENT,1997-09-12,,255.0,255.0,1997.0,9.0,12.0,,,,NORTH_AMERICA,US,Idaho,Franklin,"Caribou National Forest, Highway 36 northeast of Preston to Copenhagen Basin Road approximately 3 miles up toward Copenhagen Basin.",,,,,,42.3405,-111.5713,,,,,,True,False,False
1302778905,,PRESENT,1952-07-27,,209.0,209.0,1952.0,7.0,27.0,,,,NORTH_AMERICA,CA,British Columbia,,N of william''s creek near lakelse.,,,,,,54.0,-128.0,,,,,,True,False,False
1302778904,,PRESENT,1924-08-17,,230.0,230.0,1924.0,8.0,17.0,,,,NORTH_AMERICA,US,Washington,Whatcom,Thickets in subalpine woods.,,,,,,45.78833,-122.42306,,,,,,True,False,False
1302778903,,PRESENT,2006-07-16,,197.0,197.0,2006.0,7.0,16.0,,,,NORTH_AMERICA,CA,British Columbia,,Skeena Mountains; Oweegee Range; south side of summit ridge between Taft Creek and Deltaic Creek.,,,,,,56.561389,-129.472222,,,,,,True,False,False
1302778902,,PRESENT,1943-08-10,,222.0,222.0,1943.0,8.0,10.0,,,,NORTH_AMERICA,US,Washington,Lewis,"Lake Louise, Mt. Rainier Nat. Park.",,,,,,48.71167,-122.325,,,,,,True,False,False
1302778900,,PRESENT,1936-08-01,,214.0,214.0,1936.0,8.0,1.0,,,,NORTH_AMERICA,US,Oregon,Jackson,Gold Hill.,,,,,,42.4319,-123.0494,,,,,,True,False,False
1302778898,,PRESENT,1959-06-22,,173.0,173.0,1959.0,6.0,22.0,,,,NORTH_AMERICA,CA,British Columbia,,Mount Seymour.,,,,,,49.366667,-122.95,,,,,,True,False,False
1302778896,,PRESENT,1920-08-25,,238.0,238.0,1920.0,8.0,25.0,,,,,US,Montana,Flathead,Glacier National Park.,,,,,,48.3704393,-114.1870665,,,,,,False,False,False
1302778895,,PRESENT,1973-05-27,,147.0,147.0,1973.0,5.0,27.0,,,,NORTH_AMERICA,US,Washington,Columbia,South side of Lewis Peak along trail 3211; moist ridge line from Lewis Peak to Green Peak.,,,,,,46.05139,-117.96639,,,,,,True,False,False
1302778894,,PRESENT,1963-06-09,,160.0,160.0,1963.0,6.0,9.0,,,,,US,Montana,Powell,"Near Rock Creek Lake, foot of Mountains west of Deer Lodge.",,,,,,46.9109569,-113.0294193,,,,,,False,False,False
1302778892,,PRESENT,1970-07-28,,209.0,209.0,1970.0,7.0,28.0,,,,NORTH_AMERICA,CA,British Columbia,,"Hope slide, 10-15 miles SE of Hope.",,,,,,49.0,-121.0,,,,,,True,False,False
1302778889,,PRESENT,1979-08-17,,229.0,229.0,1979.0,8.0,17.0,,,,NORTH_AMERICA,CA,British Columbia,,"3 km north of Forrest Kerr Creek, 0.5 km south of More Creek tributary.",,,,,,57.0,-130.0,,,,,,True,False,False
1302778887,,PRESENT,1951-07-15,,196.0,196.0,1951.0,7.0,15.0,,,,NORTH_AMERICA,US,Idaho,Idaho,Elk Mountain.,,,,,,45.91278,-115.06111,,,,,,True,False,False
1302778884,,PRESENT,2006-07-22,,203.0,203.0,2006.0,7.0,22.0,,,,NORTH_AMERICA,CA,British Columbia,,Nass Ranges; Hazleton Mountains; Insect Creek; mountains N of westernmost branch of upper Insect Cr.,,,,,,55.084722,-128.565,,,,,,True,False,False
1302778882,,PRESENT,1936-08-01,,214.0,214.0,1936.0,8.0,1.0,,,,NORTH_AMERICA,US,Oregon,Jackson,Gold Hill.,,,,,,42.4319,-123.0494,,,,,,True,False,False
1302778880,,PRESENT,1927-09-10,,253.0,253.0,1927.0,9.0,10.0,,,,NORTH_AMERICA,US,Washington,Whatcom,"Twin Lakes, Winchester Mountain.",,,,,,48.95667,-121.64139,,,,,,True,False,False
1302778877,,PRESENT,1969-08-04,,216.0,216.0,1969.0,8.0,4.0,,,,NORTH_AMERICA,CA,British Columbia,,Murray Range; near Half-Way House.,,,,,,55.35,-122.533333,,,,,,True,False,False
1302778876,,PRESENT,1958-07-04,,185.0,185.0,1958.0,7.0,4.0,,,,NORTH_AMERICA,CA,British Columbia,,Makison flats.,,,,,,50.066667,-117.9,,,,,,True,False,False
1302778875,,PRESENT,1943-06-05,,156.0,156.0,1943.0,6.0,5.0,,,,NORTH_AMERICA,US,Washington,Lewis,North shore of Reflection Lake. Dug from under snow for cytological material.,,,,,,47.61694,-123.70417,,,,,,True,False,False
1302778874,,PRESENT,1997-09-12,,255.0,255.0,1997.0,9.0,12.0,,,,NORTH_AMERICA,US,Idaho,Franklin,"Caribou National Forest, Highway 36 north east of Preston to Copenhagen Basin Road approximately 3 miles up toward Copenhagen Basin.",,,,,,42.3405,-111.571333,,,,,,True,False,False
1302778872,,PRESENT,1960-05-17,,138.0,138.0,1960.0,5.0,17.0,,,,,US,Montana,Flathead,Vic. Lion Creek in Swan Valley.,,,,,,48.3840879,-113.972144,,,,,,False,False,False
1302778871,,PRESENT,1908-08-20,,233.0,233.0,1908.0,8.0,20.0,,,,,US,Montana,Carbon,[No locality given.],,,,,,45.2050058,-109.1434792,,,,,,False,False,False
1302778870,,PRESENT,2004-07-11,,193.0,193.0,2004.0,7.0,11.0,,,,NORTH_AMERICA,US,Washington,Columbia,"Ridgeline 0.4 miles southwest of Blakely Springs along Forest Service Road 64, southwest of Bluewood Ski Area.",,,,,,46.062778,-117.919444,,,,,,True,False,False
1302778867,,PRESENT,1939-06-22,,173.0,173.0,1939.0,6.0,22.0,,,,NORTH_AMERICA,US,Oregon,Deschutes,MacKenzie Pass.,,,,,,44.26,-121.80861,,,,,,True,False,False
